scenario,run_id,metric,svc_a,svc_b,same_node,call_edge,partial_corr,abs_partial_corr,n
payment_mem,2,cpu,front-end,orders,False,True,-0.1257,0.1257,720
payment_mem,2,cpu,front-end,payment,False,False,0.0874,0.0874,720
payment_mem,2,cpu,front-end,shipping,False,False,-0.0607,0.0607,720
payment_mem,2,cpu,catalogue,user,False,False,0.0315,0.0315,718
payment_mem,2,cpu,catalogue,carts,False,False,0.0152,0.0152,720
payment_mem,2,cpu,catalogue,orders,False,False,0.0471,0.0471,720
payment_mem,2,cpu,catalogue,payment,False,False,0.0542,0.0542,720
payment_mem,2,cpu,catalogue,shipping,False,False,-0.0198,0.0198,720
payment_mem,2,cpu,user,carts,True,False,-0.0277,0.0277,718
payment_mem,2,cpu,user,orders,False,True,0.0741,0.0741,718
payment_mem,2,cpu,user,payment,False,False,-0.1111,0.1111,718
payment_mem,2,cpu,user,shipping,False,False,0.1623,0.1623,718
payment_mem,2,cpu,carts,orders,False,True,0.3522,0.3522,720
payment_mem,2,cpu,carts,payment,False,False,-0.0615,0.0615,720
payment_mem,2,cpu,carts,shipping,False,False,0.4354,0.4354,720
payment_mem,2,cpu,orders,payment,True,True,-0.0525,0.0525,720
payment_mem,2,cpu,orders,shipping,True,True,0.1796,0.1796,720
payment_mem,2,cpu,payment,shipping,True,False,-0.2052,0.2052,720
payment_mem,2,mem,front-end,catalogue,True,True,0.1308,0.1308,720
payment_mem,2,mem,front-end,user,False,True,-0.1473,0.1473,720
payment_mem,2,mem,front-end,carts,False,True,-0.168,0.168,720
payment_mem,2,mem,front-end,orders,False,True,-0.1577,0.1577,720
payment_mem,2,mem,front-end,payment,False,False,0.0626,0.0626,720
payment_mem,2,mem,front-end,shipping,False,False,-0.0054,0.0054,720
payment_mem,2,mem,catalogue,user,False,False,0.321,0.321,720
payment_mem,2,mem,catalogue,carts,False,False,0.0086,0.0086,720
payment_mem,2,mem,catalogue,orders,False,False,0.275,0.275,720
payment_mem,2,mem,catalogue,payment,False,False,-0.1395,0.1395,720
payment_mem,2,mem,catalogue,shipping,False,False,0.3232,0.3232,720
payment_mem,2,mem,user,carts,True,False,0.0972,0.0972,720
payment_mem,2,mem,user,orders,False,True,0.463,0.463,720
payment_mem,2,mem,user,payment,False,False,-0.3958,0.3958,720
payment_mem,2,mem,user,shipping,False,False,0.5123,0.5123,720
payment_mem,2,mem,carts,orders,False,True,0.0385,0.0385,720
payment_mem,2,mem,carts,payment,False,False,-0.338,0.338,720
payment_mem,2,mem,carts,shipping,False,False,0.1085,0.1085,720
payment_mem,2,mem,orders,payment,True,True,-0.163,0.163,720
payment_mem,2,mem,orders,shipping,True,True,0.6375,0.6375,720
payment_mem,2,mem,payment,shipping,True,False,-0.0918,0.0918,720
payment_mem,3,cpu,front-end,catalogue,True,True,0.3181,0.3181,720
payment_mem,3,cpu,front-end,user,False,True,-0.1566,0.1566,720
payment_mem,3,cpu,front-end,carts,False,True,-0.0634,0.0634,720
payment_mem,3,cpu,front-end,orders,False,True,-0.1364,0.1364,720
payment_mem,3,cpu,front-end,payment,False,False,0.0741,0.0741,720
payment_mem,3,cpu,front-end,shipping,False,False,-0.1187,0.1187,720
payment_mem,3,cpu,catalogue,user,False,False,-0.1744,0.1744,720
payment_mem,3,cpu,catalogue,carts,False,False,-0.1229,0.1229,720
payment_mem,3,cpu,catalogue,orders,False,False,-0.093,0.093,720
payment_mem,3,cpu,catalogue,payment,False,False,0.1493,0.1493,720
payment_mem,3,cpu,catalogue,shipping,False,False,-0.1698,0.1698,720
payment_mem,3,cpu,user,carts,True,False,0.1492,0.1492,720
payment_mem,3,cpu,user,orders,False,True,-0.139,0.139,720
payment_mem,3,cpu,user,payment,False,False,-0.4183,0.4183,720
payment_mem,3,cpu,user,shipping,False,False,0.0904,0.0904,720
payment_mem,3,cpu,carts,orders,False,True,-0.0214,0.0214,720
payment_mem,3,cpu,carts,payment,False,False,-0.0966,0.0966,720
payment_mem,3,cpu,carts,shipping,False,False,0.0432,0.0432,720
payment_mem,3,cpu,orders,payment,True,True,-0.0053,0.0053,720
payment_mem,3,cpu,orders,shipping,True,True,0.1756,0.1756,720
payment_mem,3,cpu,payment,shipping,True,False,-0.0781,0.0781,720
payment_mem,3,mem,front-end,catalogue,True,True,-0.0773,0.0773,720
payment_mem,3,mem,front-end,user,False,True,-0.1261,0.1261,720
payment_mem,3,mem,front-end,carts,False,True,0.1404,0.1404,720
payment_mem,3,mem,front-end,orders,False,True,-0.023,0.023,720
payment_mem,3,mem,front-end,payment,False,False,0.0247,0.0247,720
payment_mem,3,mem,front-end,shipping,False,False,0.0545,0.0545,720
payment_mem,3,mem,catalogue,user,False,False,0.6735,0.6735,720
payment_mem,3,mem,catalogue,carts,False,False,0.0686,0.0686,720
payment_mem,3,mem,catalogue,orders,False,False,0.313,0.313,720
payment_mem,3,mem,catalogue,payment,False,False,0.2819,0.2819,720
payment_mem,3,mem,catalogue,shipping,False,False,0.4978,0.4978,720
payment_mem,3,mem,user,carts,True,False,0.1648,0.1648,720
payment_mem,3,mem,user,orders,False,True,0.3731,0.3731,720
payment_mem,3,mem,user,payment,False,False,0.2099,0.2099,720
payment_mem,3,mem,user,shipping,False,False,0.6176,0.6176,720
payment_mem,3,mem,carts,orders,False,True,0.1308,0.1308,720
payment_mem,3,mem,carts,payment,False,False,0.0619,0.0619,720
payment_mem,3,mem,carts,shipping,False,False,0.3409,0.3409,720
payment_mem,3,mem,orders,payment,True,True,0.357,0.357,720
payment_mem,3,mem,orders,shipping,True,True,0.2236,0.2236,720
payment_mem,3,mem,payment,shipping,True,False,0.115,0.115,720
payment_socket,1,cpu,front-end,catalogue,False,True,0.2923,0.2923,720
payment_socket,1,cpu,front-end,user,False,True,-0.0016,0.0016,720
payment_socket,1,cpu,front-end,carts,False,True,0.005,0.005,720
payment_socket,1,cpu,front-end,orders,False,True,0.1708,0.1708,720
payment_socket,1,cpu,front-end,payment,True,False,0.319,0.319,720
payment_socket,1,cpu,front-end,shipping,True,False,0.2543,0.2543,720
payment_socket,1,cpu,catalogue,user,False,False,0.1203,0.1203,720
payment_socket,1,cpu,catalogue,carts,False,False,0.1013,0.1013,720
payment_socket,1,cpu,catalogue,orders,False,False,0.2207,0.2207,720
payment_socket,1,cpu,catalogue,payment,False,False,0.3088,0.3088,720
payment_socket,1,cpu,catalogue,shipping,False,False,0.2211,0.2211,720
payment_socket,1,cpu,user,carts,True,False,-0.0495,0.0495,720
payment_socket,1,cpu,user,orders,True,True,0.2172,0.2172,720
payment_socket,1,cpu,user,payment,False,False,0.2065,0.2065,720
payment_socket,1,cpu,user,shipping,False,False,0.1939,0.1939,720
payment_socket,1,cpu,carts,orders,True,True,-0.0327,0.0327,720
payment_socket,1,cpu,carts,payment,False,False,-0.0215,0.0215,720
payment_socket,1,cpu,carts,shipping,False,False,-0.1523,0.1523,720
payment_socket,1,cpu,orders,payment,False,True,0.1542,0.1542,720
payment_socket,1,cpu,orders,shipping,False,True,0.3302,0.3302,720
payment_socket,1,cpu,payment,shipping,True,False,0.4717,0.4717,720
payment_socket,1,mem,front-end,catalogue,False,True,-0.127,0.127,720
payment_socket,1,mem,front-end,user,False,True,0.0036,0.0036,720
payment_socket,1,mem,front-end,carts,False,True,0.0253,0.0253,720
payment_socket,1,mem,front-end,orders,False,True,-0.0094,0.0094,720
payment_socket,1,mem,front-end,payment,True,False,-0.0091,0.0091,720
payment_socket,1,mem,front-end,shipping,True,False,-0.03,0.03,720
payment_socket,1,mem,catalogue,user,False,False,0.0141,0.0141,720
payment_socket,1,mem,catalogue,carts,False,False,0.0903,0.0903,720
payment_socket,1,mem,catalogue,orders,False,False,-0.3731,0.3731,720
payment_socket,1,mem,catalogue,payment,False,False,-0.1362,0.1362,720
payment_socket,1,mem,catalogue,shipping,False,False,-0.1564,0.1564,720
payment_socket,1,mem,user,carts,True,False,-0.4843,0.4843,720
payment_socket,1,mem,user,orders,True,True,-0.3779,0.3779,720
payment_socket,1,mem,user,payment,False,False,-0.5116,0.5116,720
payment_socket,1,mem,user,shipping,False,False,0.1895,0.1895,720
payment_socket,1,mem,carts,orders,True,True,0.0995,0.0995,720
payment_socket,1,mem,carts,payment,False,False,0.6798,0.6798,720
payment_socket,1,mem,carts,shipping,False,False,-0.1338,0.1338,720
payment_socket,1,mem,orders,payment,False,True,0.1981,0.1981,720
payment_socket,1,mem,orders,shipping,False,True,0.0381,0.0381,720
payment_socket,1,mem,payment,shipping,True,False,-0.1343,0.1343,720
payment_socket,2,cpu,front-end,catalogue,True,True,0.1998,0.1998,720
payment_socket,2,cpu,front-end,user,False,True,0.1543,0.1543,720
payment_socket,2,cpu,front-end,carts,False,True,0.1472,0.1472,718
payment_socket,2,cpu,front-end,orders,False,True,0.0204,0.0204,720
payment_socket,2,cpu,front-end,payment,False,False,0.0027,0.0027,720
payment_socket,2,cpu,front-end,shipping,False,False,-0.0501,0.0501,720
payment_socket,2,cpu,catalogue,user,False,False,0.1788,0.1788,720
payment_socket,2,cpu,catalogue,carts,False,False,0.1939,0.1939,718
payment_socket,2,cpu,catalogue,orders,False,False,-0.0875,0.0875,720
payment_socket,2,cpu,catalogue,payment,False,False,0.0319,0.0319,720
payment_socket,2,cpu,catalogue,shipping,False,False,-0.3092,0.3092,720
payment_socket,2,cpu,user,carts,True,False,0.0547,0.0547,718
payment_socket,2,cpu,user,orders,False,True,-0.0728,0.0728,720
payment_socket,2,cpu,user,payment,False,False,0.0092,0.0092,720
payment_socket,2,cpu,user,shipping,False,False,-0.213,0.213,720
payment_socket,2,cpu,carts,orders,False,True,-0.1551,0.1551,718
payment_socket,2,cpu,carts,payment,False,False,-0.1599,0.1599,718
payment_socket,2,cpu,carts,shipping,False,False,-0.1023,0.1023,718
payment_socket,2,cpu,orders,payment,True,True,-0.0069,0.0069,720
payment_socket,2,cpu,orders,shipping,True,True,0.3904,0.3904,720
payment_socket,2,cpu,payment,shipping,True,False,0.0257,0.0257,720
payment_socket,2,mem,front-end,catalogue,True,True,0.0343,0.0343,720
payment_socket,2,mem,front-end,user,False,True,-0.0767,0.0767,720
payment_socket,2,mem,front-end,carts,False,True,0.1175,0.1175,720
payment_socket,2,mem,front-end,orders,False,True,0.0189,0.0189,720
payment_socket,2,mem,front-end,payment,False,False,0.0874,0.0874,720
payment_socket,2,mem,front-end,shipping,False,False,0.0747,0.0747,720
payment_socket,2,mem,catalogue,user,False,False,0.597,0.597,720
payment_socket,2,mem,catalogue,carts,False,False,-0.5026,0.5026,720
payment_socket,2,mem,catalogue,orders,False,False,-0.1788,0.1788,720
payment_socket,2,mem,catalogue,payment,False,False,0.4053,0.4053,720
payment_socket,2,mem,catalogue,shipping,False,False,0.3087,0.3087,720
payment_socket,2,mem,user,carts,True,False,-0.7043,0.7043,720
payment_socket,2,mem,user,orders,False,True,-0.2908,0.2908,720
payment_socket,2,mem,user,payment,False,False,0.2883,0.2883,720
payment_socket,2,mem,user,shipping,False,False,-0.1048,0.1048,720
payment_socket,2,mem,carts,orders,False,True,0.2127,0.2127,720
payment_socket,2,mem,carts,payment,False,False,-0.1433,0.1433,720
payment_socket,2,mem,carts,shipping,False,False,0.1631,0.1631,720
payment_socket,2,mem,orders,payment,True,True,-0.5578,0.5578,720
payment_socket,2,mem,orders,shipping,True,True,-0.1069,0.1069,720
payment_socket,2,mem,payment,shipping,True,False,0.4329,0.4329,720
payment_socket,3,cpu,front-end,catalogue,True,True,0.0968,0.0968,720
payment_socket,3,cpu,front-end,user,False,True,0.154,0.154,720
payment_socket,3,cpu,front-end,carts,False,True,-0.0708,0.0708,720
payment_socket,3,cpu,front-end,orders,False,True,0.0538,0.0538,720
payment_socket,3,cpu,front-end,payment,False,False,-0.1055,0.1055,720
payment_socket,3,cpu,front-end,shipping,False,False,-0.0822,0.0822,720
payment_socket,3,cpu,catalogue,user,False,False,0.1109,0.1109,720
payment_socket,3,cpu,catalogue,carts,False,False,-0.0373,0.0373,720
payment_socket,3,cpu,catalogue,orders,False,False,-0.0518,0.0518,720
payment_socket,3,cpu,catalogue,payment,False,False,-0.0562,0.0562,720
payment_socket,3,cpu,catalogue,shipping,False,False,-0.0482,0.0482,720
payment_socket,3,cpu,user,carts,True,False,0.0227,0.0227,720
payment_socket,3,cpu,user,orders,False,True,0.0928,0.0928,720
payment_socket,3,cpu,user,payment,False,False,0.1359,0.1359,720
payment_socket,3,cpu,user,shipping,False,False,-0.121,0.121,720
payment_socket,3,cpu,carts,orders,False,True,0.5345,0.5345,720
payment_socket,3,cpu,carts,payment,False,False,-0.0563,0.0563,720
payment_socket,3,cpu,carts,shipping,False,False,0.7738,0.7738,720
payment_socket,3,cpu,orders,payment,True,True,-0.1017,0.1017,720
payment_socket,3,cpu,orders,shipping,True,True,0.3962,0.3962,720
payment_socket,3,cpu,payment,shipping,True,False,-0.0592,0.0592,720
payment_socket,3,mem,front-end,catalogue,True,True,-0.1186,0.1186,720
payment_socket,3,mem,front-end,user,False,True,-0.0051,0.0051,720
payment_socket,3,mem,front-end,carts,False,True,0.0319,0.0319,720
payment_socket,3,mem,front-end,orders,False,True,0.0135,0.0135,720
payment_socket,3,mem,front-end,payment,False,False,-0.0601,0.0601,720
payment_socket,3,mem,front-end,shipping,False,False,-0.0797,0.0797,720
payment_socket,3,mem,catalogue,user,False,False,0.1142,0.1142,720
payment_socket,3,mem,catalogue,carts,False,False,-0.2324,0.2324,720
payment_socket,3,mem,catalogue,orders,False,False,-0.1607,0.1607,720
payment_socket,3,mem,catalogue,payment,False,False,-0.5373,0.5373,720
payment_socket,3,mem,catalogue,shipping,False,False,-0.1032,0.1032,720
payment_socket,3,mem,user,carts,True,False,-0.5758,0.5758,720
payment_socket,3,mem,user,orders,False,True,-0.147,0.147,720
payment_socket,3,mem,user,payment,False,False,-0.2866,0.2866,720
payment_socket,3,mem,user,shipping,False,False,-0.513,0.513,720
payment_socket,3,mem,carts,orders,False,True,0.2339,0.2339,720
payment_socket,3,mem,carts,payment,False,False,0.4332,0.4332,720
payment_socket,3,mem,carts,shipping,False,False,0.6778,0.6778,720
payment_socket,3,mem,orders,payment,True,True,0.2716,0.2716,720
payment_socket,3,mem,orders,shipping,True,True,0.2991,0.2991,720
payment_socket,3,mem,payment,shipping,True,False,0.1819,0.1819,720
user_cpu,1,cpu,front-end,catalogue,False,True,0.0821,0.0821,595
user_cpu,1,cpu,front-end,user,False,True,0.1462,0.1462,595
user_cpu,1,cpu,front-end,carts,False,True,0.3867,0.3867,595
user_cpu,1,cpu,front-end,orders,False,True,0.0184,0.0184,595
user_cpu,1,cpu,front-end,payment,True,False,0.0807,0.0807,595
user_cpu,1,cpu,front-end,shipping,True,False,0.058,0.058,595
user_cpu,1,cpu,catalogue,user,False,False,0.3162,0.3162,720
user_cpu,1,cpu,catalogue,carts,False,False,0.2256,0.2256,720
user_cpu,1,cpu,catalogue,orders,False,False,0.3438,0.3438,720
user_cpu,1,cpu,catalogue,payment,False,False,0.3527,0.3527,720
user_cpu,1,cpu,catalogue,shipping,False,False,0.3457,0.3457,720
user_cpu,1,cpu,user,carts,True,False,0.5994,0.5994,720
user_cpu,1,cpu,user,orders,True,True,0.7487,0.7487,720
user_cpu,1,cpu,user,payment,False,False,0.6209,0.6209,720
user_cpu,1,cpu,user,shipping,False,False,0.6275,0.6275,720
user_cpu,1,cpu,carts,orders,True,True,0.4647,0.4647,720
user_cpu,1,cpu,carts,payment,False,False,0.4862,0.4862,720
user_cpu,1,cpu,carts,shipping,False,False,0.3985,0.3985,720
user_cpu,1,cpu,orders,payment,False,True,0.6753,0.6753,720
user_cpu,1,cpu,orders,shipping,False,True,0.678,0.678,720
user_cpu,1,cpu,payment,shipping,True,False,0.5762,0.5762,720
user_cpu,1,mem,front-end,catalogue,False,True,0.5603,0.5603,682
user_cpu,1,mem,front-end,user,False,True,0.4301,0.4301,682
user_cpu,1,mem,front-end,carts,False,True,0.3524,0.3524,682
user_cpu,1,mem,front-end,orders,False,True,0.2169,0.2169,682
user_cpu,1,mem,front-end,payment,True,False,0.4828,0.4828,682
user_cpu,1,mem,front-end,shipping,True,False,0.3403,0.3403,682
user_cpu,1,mem,catalogue,user,False,False,0.7643,0.7643,720
user_cpu,1,mem,catalogue,carts,False,False,0.5892,0.5892,720
user_cpu,1,mem,catalogue,orders,False,False,0.4396,0.4396,720
user_cpu,1,mem,catalogue,payment,False,False,0.7517,0.7517,720
user_cpu,1,mem,catalogue,shipping,False,False,0.4199,0.4199,720
user_cpu,1,mem,user,carts,True,False,0.6338,0.6338,720
user_cpu,1,mem,user,orders,True,True,0.2996,0.2996,720
user_cpu,1,mem,user,payment,False,False,0.7868,0.7868,720
user_cpu,1,mem,user,shipping,False,False,0.453,0.453,720
user_cpu,1,mem,carts,orders,True,True,0.2406,0.2406,720
user_cpu,1,mem,carts,payment,False,False,0.4591,0.4591,720
user_cpu,1,mem,carts,shipping,False,False,0.3699,0.3699,720
user_cpu,1,mem,orders,payment,False,True,0.2667,0.2667,720
user_cpu,1,mem,orders,shipping,False,True,-0.0723,0.0723,720
user_cpu,1,mem,payment,shipping,True,False,0.5904,0.5904,720
user_cpu,2,cpu,front-end,catalogue,True,True,0.3345,0.3345,587
user_cpu,2,cpu,front-end,user,False,True,0.2751,0.2751,587
user_cpu,2,cpu,front-end,carts,False,True,0.1341,0.1341,587
user_cpu,2,cpu,front-end,orders,False,True,0.3487,0.3487,587
user_cpu,2,cpu,front-end,payment,False,False,0.2221,0.2221,587
user_cpu,2,cpu,front-end,shipping,False,False,0.0241,0.0241,587
user_cpu,2,cpu,catalogue,user,False,False,0.3486,0.3486,720
user_cpu,2,cpu,catalogue,carts,False,False,0.42,0.42,720
user_cpu,2,cpu,catalogue,orders,False,False,0.3234,0.3234,720
user_cpu,2,cpu,catalogue,payment,False,False,0.3149,0.3149,720
user_cpu,2,cpu,catalogue,shipping,False,False,0.0681,0.0681,720
user_cpu,2,cpu,user,carts,True,False,0.5768,0.5768,720
user_cpu,2,cpu,user,orders,False,True,0.374,0.374,720
user_cpu,2,cpu,user,payment,False,False,0.5423,0.5423,720
user_cpu,2,cpu,user,shipping,False,False,0.2062,0.2062,720
user_cpu,2,cpu,carts,orders,False,True,0.331,0.331,720
user_cpu,2,cpu,carts,payment,False,False,0.5169,0.5169,720
user_cpu,2,cpu,carts,shipping,False,False,0.2328,0.2328,720
user_cpu,2,cpu,orders,payment,True,True,0.354,0.354,720
user_cpu,2,cpu,orders,shipping,True,True,0.2375,0.2375,720
user_cpu,2,cpu,payment,shipping,True,False,0.2092,0.2092,720
user_cpu,2,mem,front-end,catalogue,True,True,0.5299,0.5299,695
user_cpu,2,mem,front-end,user,False,True,0.1363,0.1363,695
user_cpu,2,mem,front-end,carts,False,True,0.0398,0.0398,695
user_cpu,2,mem,front-end,orders,False,True,-0.3319,0.3319,695
user_cpu,2,mem,front-end,payment,False,False,0.4412,0.4412,695
user_cpu,2,mem,front-end,shipping,False,False,0.0821,0.0821,695
user_cpu,2,mem,catalogue,user,False,False,0.0448,0.0448,720
user_cpu,2,mem,catalogue,carts,False,False,0.2329,0.2329,720
user_cpu,2,mem,catalogue,orders,False,False,-0.6478,0.6478,720
user_cpu,2,mem,catalogue,payment,False,False,0.976,0.976,720
user_cpu,2,mem,catalogue,shipping,False,False,0.0221,0.0221,720
user_cpu,2,mem,user,carts,True,False,-0.0038,0.0038,720
user_cpu,2,mem,user,orders,False,True,0.0089,0.0089,720
user_cpu,2,mem,user,payment,False,False,-0.0058,0.0058,720
user_cpu,2,mem,user,shipping,False,False,-0.0078,0.0078,720
user_cpu,2,mem,carts,orders,False,True,-0.3872,0.3872,720
user_cpu,2,mem,carts,payment,False,False,0.255,0.255,720
user_cpu,2,mem,carts,shipping,False,False,-0.3651,0.3651,720
user_cpu,2,mem,orders,payment,True,True,-0.663,0.663,720
user_cpu,2,mem,orders,shipping,True,True,0.4363,0.4363,720
user_cpu,2,mem,payment,shipping,True,False,0.0411,0.0411,720
user_cpu,3,cpu,front-end,catalogue,True,True,0.0898,0.0898,719
user_cpu,3,cpu,front-end,user,False,True,0.0014,0.0014,719
user_cpu,3,cpu,front-end,carts,False,True,0.2415,0.2415,719
user_cpu,3,cpu,front-end,orders,False,True,0.0076,0.0076,719
user_cpu,3,cpu,front-end,payment,False,False,-0.1989,0.1989,719
user_cpu,3,cpu,front-end,shipping,False,False,-0.0882,0.0882,719
user_cpu,3,cpu,catalogue,user,False,False,0.0397,0.0397,720
user_cpu,3,cpu,catalogue,carts,False,False,0.1191,0.1191,720
user_cpu,3,cpu,catalogue,orders,False,False,0.2259,0.2259,720
user_cpu,3,cpu,catalogue,payment,False,False,0.0232,0.0232,720
user_cpu,3,cpu,catalogue,shipping,False,False,0.1491,0.1491,720
user_cpu,3,cpu,user,carts,True,False,0.1668,0.1668,720
user_cpu,3,cpu,user,orders,False,True,0.1976,0.1976,720
user_cpu,3,cpu,user,payment,False,False,0.0202,0.0202,720
user_cpu,3,cpu,user,shipping,False,False,0.1423,0.1423,720
user_cpu,3,cpu,carts,orders,False,True,-0.0183,0.0183,720
user_cpu,3,cpu,carts,payment,False,False,-0.0252,0.0252,720
user_cpu,3,cpu,carts,shipping,False,False,-0.1052,0.1052,720
user_cpu,3,cpu,orders,payment,True,True,0.1762,0.1762,720
user_cpu,3,cpu,orders,shipping,True,True,0.2915,0.2915,720
user_cpu,3,cpu,payment,shipping,True,False,0.185,0.185,720
user_cpu,3,mem,front-end,catalogue,True,True,0.3093,0.3093,720
user_cpu,3,mem,front-end,user,False,True,-0.1153,0.1153,720
user_cpu,3,mem,front-end,carts,False,True,0.2959,0.2959,720
user_cpu,3,mem,front-end,orders,False,True,0.0196,0.0196,720
user_cpu,3,mem,front-end,payment,False,False,0.1128,0.1128,720
user_cpu,3,mem,front-end,shipping,False,False,0.1064,0.1064,720
user_cpu,3,mem,catalogue,user,False,False,0.16,0.16,720
user_cpu,3,mem,catalogue,carts,False,False,0.5138,0.5138,720
user_cpu,3,mem,catalogue,orders,False,False,-0.0181,0.0181,720
user_cpu,3,mem,catalogue,payment,False,False,0.7247,0.7247,720
user_cpu,3,mem,catalogue,shipping,False,False,0.682,0.682,720
user_cpu,3,mem,user,carts,True,False,0.1325,0.1325,720
user_cpu,3,mem,user,orders,False,True,0.1632,0.1632,720
user_cpu,3,mem,user,payment,False,False,0.2295,0.2295,720
user_cpu,3,mem,user,shipping,False,False,0.1913,0.1913,720
user_cpu,3,mem,carts,orders,False,True,0.256,0.256,720
user_cpu,3,mem,carts,payment,False,False,0.5661,0.5661,720
user_cpu,3,mem,carts,shipping,False,False,0.3728,0.3728,720
user_cpu,3,mem,orders,payment,True,True,0.0444,0.0444,720
user_cpu,3,mem,orders,shipping,True,True,0.0952,0.0952,720
user_cpu,3,mem,payment,shipping,True,False,0.8722,0.8722,720
user_delay,1,cpu,front-end,catalogue,False,True,0.1993,0.1993,717
user_delay,1,cpu,front-end,user,False,True,0.0355,0.0355,717
user_delay,1,cpu,front-end,carts,False,True,-0.1227,0.1227,717
user_delay,1,cpu,front-end,orders,False,True,0.0309,0.0309,717
user_delay,1,cpu,front-end,payment,True,False,0.1269,0.1269,717
user_delay,1,cpu,front-end,shipping,True,False,0.1888,0.1888,717
user_delay,1,cpu,catalogue,user,False,False,0.055,0.055,720
user_delay,1,cpu,catalogue,carts,False,False,0.1189,0.1189,720
user_delay,1,cpu,catalogue,orders,False,False,-0.0289,0.0289,720
user_delay,1,cpu,catalogue,payment,False,False,0.2144,0.2144,720
user_delay,1,cpu,catalogue,shipping,False,False,0.1305,0.1305,720
user_delay,1,cpu,user,carts,True,False,0.0038,0.0038,720
user_delay,1,cpu,user,orders,True,True,0.0443,0.0443,720
user_delay,1,cpu,user,payment,False,False,-0.0221,0.0221,720
user_delay,1,cpu,user,shipping,False,False,0.0142,0.0142,720
user_delay,1,cpu,carts,orders,True,True,0.2106,0.2106,720
user_delay,1,cpu,carts,payment,False,False,-0.0166,0.0166,720
user_delay,1,cpu,carts,shipping,False,False,-0.0075,0.0075,720
user_delay,1,cpu,orders,payment,False,True,0.1404,0.1404,720
user_delay,1,cpu,orders,shipping,False,True,0.1653,0.1653,720
user_delay,1,cpu,payment,shipping,True,False,0.317,0.317,720
user_delay,1,mem,front-end,catalogue,False,True,0.0178,0.0178,720
user_delay,1,mem,front-end,user,False,True,0.2167,0.2167,720
user_delay,1,mem,front-end,carts,False,True,-0.0687,0.0687,720
user_delay,1,mem,front-end,orders,False,True,-0.0052,0.0052,720
user_delay,1,mem,front-end,payment,True,False,-0.0241,0.0241,720
user_delay,1,mem,front-end,shipping,True,False,0.1673,0.1673,720
user_delay,1,mem,catalogue,user,False,False,-0.1296,0.1296,720
user_delay,1,mem,catalogue,carts,False,False,0.0443,0.0443,720
user_delay,1,mem,catalogue,orders,False,False,0.0929,0.0929,720
user_delay,1,mem,catalogue,payment,False,False,0.0654,0.0654,720
user_delay,1,mem,catalogue,shipping,False,False,0.0086,0.0086,720
user_delay,1,mem,user,carts,True,False,-0.3167,0.3167,720
user_delay,1,mem,user,orders,True,True,0.008,0.008,720
user_delay,1,mem,user,payment,False,False,0.0928,0.0928,720
user_delay,1,mem,user,shipping,False,False,-0.0814,0.0814,720
user_delay,1,mem,carts,orders,True,True,-0.0981,0.0981,720
user_delay,1,mem,carts,payment,False,False,-0.0604,0.0604,720
user_delay,1,mem,carts,shipping,False,False,-0.0346,0.0346,720
user_delay,1,mem,orders,payment,False,True,-0.0434,0.0434,720
user_delay,1,mem,orders,shipping,False,True,0.1535,0.1535,720
user_delay,1,mem,payment,shipping,True,False,0.1934,0.1934,720
user_delay,2,cpu,front-end,catalogue,False,True,0.0562,0.0562,720
user_delay,2,cpu,front-end,user,False,True,0.045,0.045,720
user_delay,2,cpu,front-end,carts,False,True,-0.1418,0.1418,720
user_delay,2,cpu,front-end,orders,False,True,0.0156,0.0156,720
user_delay,2,cpu,front-end,payment,False,False,0.0464,0.0464,720
user_delay,2,cpu,front-end,shipping,False,False,-0.0509,0.0509,720
user_delay,2,cpu,catalogue,user,True,False,0.1136,0.1136,720
user_delay,2,cpu,catalogue,carts,False,False,0.0181,0.0181,720
user_delay,2,cpu,catalogue,orders,True,False,0.0263,0.0263,720
user_delay,2,cpu,catalogue,payment,True,False,0.176,0.176,720
user_delay,2,cpu,catalogue,shipping,False,False,-0.0926,0.0926,720
user_delay,2,cpu,user,carts,False,False,0.3834,0.3834,720
user_delay,2,cpu,user,orders,True,True,-0.0848,0.0848,720
user_delay,2,cpu,user,payment,True,False,0.1456,0.1456,720
user_delay,2,cpu,user,shipping,False,False,0.1545,0.1545,720
user_delay,2,cpu,carts,orders,False,True,-0.0888,0.0888,720
user_delay,2,cpu,carts,payment,False,False,0.1113,0.1113,720
user_delay,2,cpu,carts,shipping,True,False,0.203,0.203,720
user_delay,2,cpu,orders,payment,True,True,-0.2092,0.2092,720
user_delay,2,cpu,orders,shipping,False,True,-0.0758,0.0758,720
user_delay,2,cpu,payment,shipping,False,False,-0.0609,0.0609,720
user_delay,2,mem,front-end,catalogue,False,True,-0.0207,0.0207,720
user_delay,2,mem,front-end,user,False,True,0.2182,0.2182,720
user_delay,2,mem,front-end,carts,False,True,-0.0117,0.0117,720
user_delay,2,mem,front-end,orders,False,True,-0.0386,0.0386,720
user_delay,2,mem,front-end,payment,False,False,-0.0757,0.0757,720
user_delay,2,mem,front-end,shipping,False,False,-0.1562,0.1562,720
user_delay,2,mem,catalogue,user,True,False,-0.3708,0.3708,720
user_delay,2,mem,catalogue,carts,False,False,0.515,0.515,720
user_delay,2,mem,catalogue,orders,True,False,0.0029,0.0029,720
user_delay,2,mem,catalogue,payment,True,False,0.7951,0.7951,720
